Loại cửa hàng	Tên cửa hàng	Địa chỉ cửa hàng	Số sao trên ShopeeFood	Số lượt đánh giá trên ShopeeFood	Thời gian mở cửa	Giá thấp nhất	Giá cao nhất	Phí dịch vụ	Số sao trên Foody	Số lượt đánh giá trên Foody
Quán ăn	Bún Đậu Mắm Tôm A Chảnh - Lê Văn Sỹ	211 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM	4.5	500+	09:00 - 21:30	25,000	57,000	0.0%	7.0	16
Quán ăn	Nhớ Nha Trang - Bún Cá &amp; Bún Thái	937 Hoàng Sa, P. 11, Quận 3, TP. HCM	4.5	100+	07:00 - 20:00	6,000	35,000	0.0%	9.1	8
Shop Online	Mì Ý Cầu Kiệu - Shop Online	475/50 Hai Bà Trưng, P. Võ Thị Sáu, Quận 3, TP. HCM	4.5	100+	10:06 - 19:30	40,000	60,000	0.0%	10.0	1
Quán ăn	Bún Bò Huế Út Mai	812/23 Trường Sa, Quận 3, TP. HCM	4.5	500+	06:00 - 21:00	35,000	40,000	0.0%	7.4	25
Café/Dessert	Highlands Coffee - Bảo Minh	217 Nam Kỳ Khởi Nghĩa, P. 7, Quận 3, TP. HCM	4.5	999+	07:00 - 16:00	9,000	65,000	0.0%	6.6	16
Quán ăn	Bún Bò Hẻm	134/11 Lý Chính Thắng, P. Võ Thị Sáu, Quận 3, TP. HCM	4.5	999+	07:00 - 20:00	20,000	45,000	0.0%	7.3	82
Ăn vặt/vỉa hè	Đá Bào Ngọc Hồ	C8 Bis Xóm Chiếu, P. 13, Quận 4, TP. HCM	4.5	999+	10:00 - 22:00	15,000	25,000	0.0%	7.7	15
Ăn vặt/vỉa hè	Bà Bắc - Bánh Tráng Cuốn Trộn	40 Đường Số 11, Quận 4, TP. HCM	4.5	999+	09:00 - 22:30	10,000	33,000	0.0%	6.7	404
Café/Dessert	Sinh Tố Tao Đàn - Hoàng Diệu	186B Hoàng Diệu, P. 9, Quận 4, TP. HCM	4.5	100+	07:30 - 21:30	15,000	35,000	0.0%	9.7	2
Quán ăn	Hủ Tíu Mực Cô Út Miền Tây - Tôn Đản	229B Tôn Đản, P. 15, Quận 4, TP. HCM	4.5	100+	07:00 - 23:30	40,000	60,000	0.0%	9.9	3
Quán ăn	Quán Chay Thanh Lạc	144 Nguyễn Tất Thành, P. 13, Quận 4, TP. HCM	4.5	100+	10:00 - 21:00	30,000	230,000	0.0%	10.0	1
Ăn vặt/vỉa hè	Ăn vặt &amp; Sữa Chua Nezha68 - Tôn Đản	C13/40 Tôn Đản, P. 13, Quận 4, TP. HCM	4.5	10+	09:00 - 21:00	30,000	100,000	0.0%	9.9	4
Café/Dessert	Ahihi - Sữa Tươi Trân Châu	16 Đường Số 2, P. 4, Quận 4, TP. HCM	4.5	100+	10:00 - 21:30	20,000	35,000	0.0%	9.4	1
Quán ăn	Cơm Gà Xối Mỡ 475 - Đường Số 47	11 Đường số 47, P. 4, Quận 4, TP. HCM	4.5	10+	08:30 - 20:00	25,000	67,000	0.0%	9.6	2
Quán ăn	Hàu Nướng 9k - Tôn Đản (không có menu)	242/14F Tôn Đản, P. 8, Quận 4, TP. HCM	4.5	100+	10:59 - 23:59	12,000	120,000	0.0%	0	0
Quán ăn	Cháo Dinh Dưỡng Panda - Xóm Chiếu (không có menu)	194C Xóm Chiếu, P. 14, Quận 4, TP. HCM	4.5	500+	06:00 - 17:45	13,000	35,000	0.0%	0	0
Café/Dessert	Hana - Sinh Tố &amp; Nước Ép Healthy - Cư Xá Vĩnh Hội	Q.34 Cư Xá Vĩnh Hội, P. 6, Quận 4, TP. HCM	4.5	500+	08:30 - 21:45	12,000	70,000	0.0%	9.3	10
Quán ăn	Cơm Gà Phương Anh - Tôn Thất Thuyết	58/46/29 Tôn Thất Thuyết , P. 18, Quận 4, TP. HCM	5.0	10+	10:00 - 23:59	30,000	45,000	0.0%	9.1	5
Quán ăn	Cơm Tấm Cô Tư - Vĩnh Hội (không có menu)	27B Vĩnh Hội, P. 4, Quận 4, TP. HCM	4.5	999+	09:00 - 23:00	3,000	55,000	0.0%	0	0
Café/Dessert	Sữa Chua Trân Châu Hạ Long - Hoàng Diệu	229 Hoàng Diệu, P. 8, Quận 4, TP. HCM	4.5	999+	08:00 - 23:00	10,000	50,000	0.0%	8.6	13
Café/Dessert, Shop Online	Boong Cafe	69 Lê Quốc Hưng, P. 12, Quận 4, TP. HCM	4.5	100+	07:00 - 22:00	10,000	25,000	0.0%	8.3	9
Shop/Cửa hàng	Mai Vân - Khô Gà Lá Chanh	69 Lê Quốc Hưng, P. 12, Quận 4, TP. HCM	4.5	100+	07:00 - 22:00	75,000	280,000	0.0%	7.0	1
Café/Dessert	Hồng Trà Ngô Gia - Xóm Chiếu (không có menu)	C6 Xóm Chiếu, P. 13, Quận 4, TP. HCM	4.5	500+	09:30 - 23:00	12,000	35,000	0.0%	0	0
Café/Dessert	Rau Má Mix - Vĩnh Hội	8 Vĩnh Hội, P. 4, Quận 4, TP. HCM	4.5	500+	08:30 - 22:15	12,000	26,000	0.0%	8.0	1
Quán ăn	GÀ ÁC TIỀM TỶ TỶ - ĐOÀN VĂN BƠ	146/2 Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM	4.5	50+	09:00 - 22:00	10,000	200,000	0.0%	8.2	1
Ăn vặt/vỉa hè	Súp Táo - Súp Cua &amp; Ăn Vặt - Nguyễn Hữu Hào	129/16/2 Nguyễn Hữu Hào, P. 6, Quận 4, TP. HCM	4.5	999+	07:16 - 19:16	17,000	30,000	0.0%	7.8	4
Quán ăn	Dì Bình - Bánh Canh Cua - Xóm Chiếu (không có menu)	28 Xóm Chiếu, P. 13, Quận 4, TP. HCM	4.5	500+	05:45 - 21:20	30,000	40,000	0.0%	0	0
Ăn vặt/vỉa hè	Toàn Tâm Food's - Cút Chiên Bơ	756/31 Đoàn Văn Bơ, P. 16, Quận 4, TP. HCM	4.5	50+	00:00 - 01:00 | 10:00 - 23:59	13,000	130,000	0.0%	8.0	1
Shop Online	Gỏi Cuốn Bà Tư - Shop Online	237/15 Hoàng Diệu, P. 8, Quận 4, TP. HCM	4.5	100+	08:00 - 20:00	7,000	150,000	0.0%	7.6	1
Quán ăn	Phở Mùi - Tôn Đản	241 Tôn Đản, Quận 4, TP. HCM	4.5	999+	00:01 - 23:59	15,000	25,000	0.0%	6.6	15
Café/Dessert	Trà Sữa Maycha - Tôn Đản	197 Tôn Đản, P. 15, Quận 4, TP. HCM	4.5	999+	09:00 - 22:30	12,000	34,000	0.0%	6.4	23
Quán ăn	Cơm Xá Xíu Thượng Hạng 88 - Hoàng Diệu	243A/51 Hoàng Diệu, P. 8, Quận 4, TP. HCM	4.5	999+	10:25 - 21:00	29,000	35,000	0.0%	8.2	9
Ăn vặt/vỉa hè	HyHy - Dừa Dầm &amp; Ăn Vặt	134/142 Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM	4.5	999+	09:00 - 21:00	20,000	30,000	0.0%	7.1	15
Quán ăn	Phở Bắc - 30 Nguyễn Trường Tộ	30 Nguyễn Trường Tộ, P.12, Quận 4, TP. HCM	4.5	500+	06:00 - 20:15	20,000	55,000	0.0%	6.9	12
Shop Online	Bếp Hai Chị Em - Bánh &amp; Đặc Sản Tết - Shop Online	830/25/2 Đoàn Văn Bơ, P. 16, Quận 4, TP. HCM	4.5	500+	09:00 - 23:30	30,000	115,000	0.0%	7.3	51
Quán ăn	Cô Ba - Phở, Bún Bò Huế &amp; Bò Kho	63 Hoàng Diệu, P. 12, Quận 4, TP. HCM	4.5	100+	06:30 - 16:00	7,000	40,000	0.0%	8.0	5
Quán ăn	Bánh Canh Cua Ngọc Trinh - Tân Vĩnh	4 Tân Vĩnh, P. 4, Quận 4, TP. HCM	4.5	999+	07:00 - 21:00	20,000	40,000	0.0%	7.4	14
Ăn vặt/vỉa hè	Bánh Mì Hàn Quốc - Morning Egg - 205 Hoàng Diệu (không có menu)	205 Hoàng Diệu, P. 9, Quận 4, TP. HCM	4.5	999+	06:00 - 12:00 | 15:30 - 22:00	15,000	25,000	0.0%	0	0
Quán ăn	Bún Đậu Mắm Tôm A Chảnh - Tôn Đản	299 Tôn Đản, P. 15, Quận 4, TP. HCM	4.5	999+	09:00 - 21:30	25,000	57,000	0.0%	6.8	72
Ăn vặt/vỉa hè	Sinh Tố Chị Trang - Sinh Tố &amp; Nước Uống Giải Khát - Đoàn Văn Bơ	587 Đoàn Văn Bơ, P. 18, Quận 4, TP. HCM	4.5	50+	07:30 - 22:00	15,000	20,000	0.0%	6.6	1
Ăn vặt/vỉa hè	Bột Chiên A Sỉn - Tôn Đản	131/15 Tôn Đản, P. 14, Quận 4, TP. HCM	4.5	999+	07:00 - 23:30	15,000	20,000	0.0%	4.9	18
Quán ăn	Gà Rán Chicken Plus - Vĩnh Hội	7 Vĩnh Hội, P. 4, Quận 4, TP. HCM	4.5	500+	10:00 - 21:30	15,000	289,000	0.0%	7.0	44
Quán ăn	BMao Hamburger &amp; Hotdog - 348 Tôn Đản	348 Tôn Đản, P. 4, Quận 4, TP. HCM	4.5	999+	11:00 - 22:00	18,000	35,000	0.0%	7.2	28
Ăn vặt/vỉa hè	Bà Sáu - Bánh Mì Phá Lấu - Đoàn Văn Bơ	186 Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM	4.5	100+	07:00 - 17:30	15,000	30,000	0.0%	6.5	11
Shop Online	Bếp Nhà Sun Béo - Chân Gà Sả Tắc - Shop Online - Đoàn Văn Bơ (không có menu)	538/52 Đoàn Văn Bơ, P. 14, Quận 4, TP. HCM	4.5	999+	09:00 - 23:00	30,000	150,000	0.0%	0	0
Quán ăn	Ốc Tô - Xóm Chiếu	224B Xóm Chiếu, P. 15, Quận 4, TP. HCM	4.5	999+	10:30 - 22:15	30,000	55,000	0.0%	6.6	340
Quán ăn	Hủ Tiếu Cô Hường - Tôn Đản	28 Tôn Đản, P. 13, Quận 4, TP. HCM	4.5	500+	00:00 - 03:00 | 10:00 - 23:59	50,000	70,000	0.0%	6.4	19
Shop Online	Ăn Vặt Chị Hiền - Đặc Sản Phan Rang - Shop Online - Tôn Đản	353/8B Tôn Đản, P. 15, Quận 4, TP. HCM	4.5	100+	07:00 - 22:59	10,000	150,000	0.0%	6.2	2
Ăn vặt/vỉa hè	Trà Sữa Dì Xuyến	Sau Lưng 243 Hoàng Diệu, Quận 4, TP. HCM	4.5	999+	07:00 - 22:30	10,000	20,000	0.0%	6.6	40
Quán ăn	Thanh Hương - Cháo Lòng Hà Nội - 375 Đoàn Văn Bơ (không có menu)	375 Đoàn Văn Bơ, P. 13, Quận 4, TP. HCM	4.5	100+	00:00 - 01:00 | 06:00 - 23:59	10,000	45,000	0.0%	0	0
Quán ăn	Ốc Thảo - Vĩnh Khánh	383 Vĩnh Khánh, P. 8, Quận 4, TP. HCM	4.5	999+	08:30 - 23:59	100,000	165,000	0.0%	6.3	149
Tiệm bánh	Bakery Anh Cường	271 Đoàn Văn Bơ, Quận 4, TP. HCM	4.5	10+	06:00 - 22:00	6,000	180,000	0.0%	8.0	1
Quán ăn	Bánh Mì Minh Châu	114 Hoàng Diệu, P. 12, Quận 4, TP. HCM	4.5	50+	06:30 - 22:00	10,000	22,000	0.0%	5.7	14
Café/Dessert	The Alley - Trà Sữa Đài Loan - Hoàng Diệu (không có menu)	49 - 51 Hoàng Diệu, Quận 4, TP. HCM	4.5	999+	09:00 - 22:00	30,000	70,000	0.0%	0	0
Quán ăn, Ăn vặt/vỉa hè	Dì Hồng - Bánh Tráng Cuốn Trộn (không có menu)	23 Đường Số 11, Quận 4, TP. HCM	4.5	999+	10:00 - 23:59	20,000	33,000	0.0%	0	0
Ăn vặt/vỉa hè	Trà Sữa Bin - Bắp	C4 Xóm Chiếu, Quận 4, TP. HCM	4.5	500+	09:30 - 22:30	8,000	26,000	0.0%	5.8	5
Quán ăn	Mỳ Cay Seoul - Hoàng Diệu	80 Hoàng Diệu, P. 12, Quận 4, TP. HCM	4.5	999+	08:30 - 21:45	35,000	50,000	0.0%	6.1	101
Café/Dessert	TocoToco Bubble Tea - Tôn Đản	23 Tôn Đản, P. 13, Quận 4, TP. HCM	4.5	999+	09:00 - 22:30	20,000	80,000	0.0%	5.1	16
Quán ăn	A3 Tea &amp; Kafe - Trà Sữa Kem Trứng Cháy - Lê Quốc Hưng	112 Lê Quốc Hưng, P. 12, Quận 4, TP. HCM	4.5	50+	09:00 - 17:00	15,000	45,000	0.0%	5.2	2
Café/Dessert	TocoToco Bubble Tea - Lê Quốc Hưng	50 Lê Quốc Hưng, Quận 4, TP. HCM	4.5	999+	09:00 - 22:30	28,000	89,000	0.0%	5.0	4
Quán ăn	Bún Cá Nha Trang Xứ Nẫu	200 Tôn Đản, P. 8, Quận 4, TP. HCM	4.5	500+	06:00 - 22:00	35,000	50,000	0.0%	5.0	1
Ăn vặt/vỉa hè	Trà Sữa Say Hi	137 Đoàn Văn Bơ, P. 12, Quận 4, TP. HCM	4.5	50+	07:30 - 20:00	10,000	30,000	0.0%	6.7	3
Quán ăn	Bánh Canh Cua Ba Lúa 206 - Tôn Đản	206 Tôn Đản, P. 8, Quận 4, TP. HCM	4.5	999+	06:00 - 23:00	20,000	30,000	0.0%	6.1	24
Café/Dessert	Trà Sữa Nọng - Vĩnh Hội	81 Vĩnh Hội, P. 4, Quận 4, TP. HCM	4.5	500+	09:09 - 21:49	5,000	29,000	0.0%	4.8	2
Quán ăn	Lotteria - Hoàng Diệu	102 Lê Quốc Hưng, P. 12, Quận 4, TP. HCM	4.5	999+	08:00 - 22:00	5,000	300,000	0.0%	6.0	11
Café/Dessert	Laha Coffee - Lê Quốc Hưng	32 Lê Quốc Hưng, P. 12, Quận 4, TP. HCM	4.5	10+	07:00 - 18:00	15,000	30,000	ShopeeFood</span	8.7	2
Shop Online	Panda's Bakery - Shop Online	538/106/3 Đoàn Văn Bơ, P. 14, Quận 4, TP. HCM	4.5	10+	07:00 - 23:59	15,000	180,000	0.0%	8.1	5
Ăn vặt/vỉa hè	Cô Hai - Bánh Bò &amp; Bánh Chuối Nước Dừa	200/76 Xóm Chiếu, P. 14, Quận 4, TP. HCM	4.5	999+	07:00 - 21:00	15,000	30,000	0.0%	4.4	2
Café/Dessert	Happy Milktea &amp; Coffee	8 Hoàng Diệu, Quận 4, TP. HCM	4.5	10+	07:00 - 20:00	15,000	38,000	0.0%	8.2	9
Quán ăn	Yaourt Cô Tiên Vũng Tàu - Quận 4	174 Tôn Thất Thuyết, P. 15, Quận 4, TP. HCM	4.5	10+	09:00 - 22:30	20,000	50,000	0.0%	10.0	2
Quán ăn	Cơm Tấm Sườn Que - Lê Quốc Hưng	138 Lê Quốc Hưng, Quận 4, TP. HCM	4.5	100+	07:00 - 21:00	25,000	50,000	0.0%	4.2	1
Ăn vặt/vỉa hè	Tina - Sữa Chua Nhà Làm	538/2/9 Đoàn Văn Bơ, P. 14, Quận 4, TP. HCM	4.5	10+	08:00 - 23:00	5,000	10,000	ShopeeFood</span	9.7	4
Café/Dessert	Kem Bơ - Trái Cây Tô 251 - Tôn Thất Thuyết	154 Tôn Thất Thuyết, P. 15, Quận 4, TP. HCM	4.5	999+	00:00 - 02:30 | 08:00 - 23:59	10,000	25,000	0.0%	2.7	2
Quán ăn	Con Gà Trống - Lẩu Gà Lá É Phú Yên	18 Vĩnh Khánh, P. 10, Quận 4, TP. HCM	4.5	100+	10:00 - 23:00	70,000	300,000	0.0%	9.0	2
Quán ăn	Bún Chả Lá Lốt &amp; Cháo Hà Nội	418 Đoàn Văn Bơ, P. 14, Quận 4, TP. HCM	4.5	10+	00:00 - 01:00 | 06:00 - 23:59	25,000	200,000	0.0%	8.5	2
Quán ăn	Bà Hai - Bánh Xèo &amp; Bánh Khọt	119 Lê Văn Linh, Quận 4, TP. HCM	4.5	500+	10:10 - 19:30	35,000	50,000	0.0%	7.2	34
Quán ăn	Tùng, I'm Hungry - Đặc Sản Phở Khô Gia Lai	67 Lê Quốc Hưng, P. 12, Quận 4, TP. HCM	4.5	100+	06:30 - 19:30	50,000	70,000	ShopeeFood</span	9.4	1
Quán ăn	Cơm Tấm Nhớ - Hoàng Diệu (không có menu)	106 Hoàng Diệu, P. 12, Quận 4, TP. HCM	4.5	500+	07:00 - 20:00	20,000	33,000	0.0%	0	0
Café/Dessert	Gờ Cafe - Vĩnh Hội	72 - 74 Vĩnh Hội, P. 4, Quận 4, TP. HCM	4.5	100+	06:30 - 21:30	22,000	35,000	0.0%	9.3	3
Quán ăn	Siêu Thị Cháo Súp - Tôn Đản	207 Tôn Đản, P. 14, Quận 4, TP. HCM	4.5	500+	06:00 - 19:00	12,000	25,000	0.0%	3.2	3
Ăn vặt/vỉa hè	Dừa Tắc Cô Út - Xóm Chiếu	113B Xóm Chiếu, P. 16, Quận 4, TP. HCM	4.5	999+	00:00 - 23:59	10,000	20,000	0.0%	9.1	32
Quán ăn	Bún Chả Đồng Xuân	75 Nguyễn Trường Tộ, P. 12, Quận 4, TP. HCM	4.5	10+	10:00 - 20:45	2,000	65,000	0.0%	9.0	9
Quán ăn	Mì Khô Xá Xíu Gia Phúc	198B Xóm Chiếu, P. 14, Quận 4, TP. HCM	4.5	100+	08:00 - 21:45	30,000	50,000	0.0%	7.8	4
Quán ăn	Bún Cá Châu Đốc - Vĩnh Khánh	320/79 Vĩnh Khánh, P. 10, Quận 4, TP. HCM	4.5	100+	00:00 - 02:00 | 09:00 - 23:59	30,000	80,000	0.0%	7.4	11
Quán ăn	Ốc Đào II - Vĩnh Khánh	232/123 Vĩnh Khánh, P. 10, Quận 4, TP. HCM	4.5	999+	10:00 - 23:59	50,000	121,000	0.0%	6.4	149
Ăn vặt/vỉa hè	Sinh Tố &amp; Rau Má - Lê Quốc Hưng	150 Lê Quốc Hưng, P. 12, Quận 4, TP. HCM	5.0	10+	08:00 - 20:00	6,000	20,000	ShopeeFood</span	9.0	1
Quán ăn	Quán Mứt Nón Lá - Nguyễn Tất Thành	28 Nguyễn Tất Thành, P. 13, Quận 4, TP. HCM	0.0	1	09:00 - 18:00	30,000	50,000	0.0%	10.0	1
Quán ăn	Cơm Gà Hải Nam Singapore EAT LAH - Nguyễn Trường Tộ	67 Nguyễn Trường Tộ, P. 13, Quận 4, TP. HCM	4.5	50+	10:30 - 20:30	30,000	100,000	0.0%	5.0	1
Café/Dessert	Passio Coffee - 1 Đinh Lễ	1 Đinh Lễ, P. 12, Quận 4, TP. HCM	4.5	500+	07:30 - 16:30	35,000	55,000	0.0%	7.0	1
Café/Dessert	September Saigon - Cafe &amp; Cake - Vĩnh Hội	47-49 Vĩnh Hội, P. 4, Quận 4, TP. HCM	4.5	10+	08:00 - 22:30	35,000	80,000	0.0%	8.0	1
Ăn vặt/vỉa hè	Bin Bo - Trà Sữa Phô Mai Tươi	134/48 Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM	4.5	10+	09:00 - 20:00	15,000	30,000	0.0%	9.0	1
Ăn vặt/vỉa hè	Trà Sữa Kun Deli - Tôn Đản	159 Tôn Đản, P.14, Quận 4, TP. HCM	4.5	999+	10:00 - 21:30	15,000	30,000	0.0%	6.0	20
Café/Dessert, Tiệm bánh	Patít - Trà &amp; Bánh Ngọt	85 Đường Số 41, P.6, Quận 4, TP. HCM	4.5	100+	09:30 - 22:00	30,000	50,000	0.0%	8.1	15
Quán ăn	Ken Food - Mì Xào Chả Cá Nha Trang &amp; Hột Vịt Lộn Xào Me	243/31/15 Tôn Đản, P. 15, Quận 4, TP. HCM	4.5	100+	09:00 - 23:59	10,000	200,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Bò Huế Thanh Hương - Xóm Chiếu	198 Xóm Chiếu, P. 14, Quận 4, TP. HCM	4.5	999+	07:00 - 13:30 | 15:30 - 21:45	10,000	50,000	0.0%	<span>_._</span>	0
Tiệm bánh	Tiệm Bánh Mì Lúa	73 - 75 Hoàng Diệu, P. 12, Quận 4, TP. HCM	4.5	100+	08:00 - 22:30	15,000	110,000	ShopeeFood</span	7.4	15
Quán ăn	Thiên Tân Quán - Ẩm Thực Việt &amp; Hoa	15 Tôn Đản, P. 13, Quận 4, TP. HCM	4.5	999+	10:30 - 21:00	16,000	220,000	0.0%	6.3	86
Café/Dessert	Lavie Tea - Trà Sữa &amp; Trà - Tôn Đản (không có menu)	88 Tôn Đản, P. 10, Quận 4, TP. HCM	4.5	999+	09:00 - 22:00	20,000	30,000	0.0%	0	0
Shop Online	Tiệm Cái Con Khỉ - Bánh Sinh Nhật, Gà Rán &amp; Vặt Ăn	48/3 Tôn Thất Thuyết, P. 18, Quận 4, TP. HCM	4.5	100+	10:00 - 22:00	12,000	155,000	0.0%	8.2	6
Quán ăn	Tràng An Quán - Bún Đậu Mắm Tôm	88 Hoàng Diệu, Quận 4, TP. HCM	4.5	100+	09:30 - 21:00	23,000	55,000	ShopeeFood</span	7.3	50
Quán ăn	Gỏi Cuốn &amp; Bún Bò 168 - Đường Số 16	2E Đường Số 16, P. 4, Quận 4, TP. HCM	4.5	500+	08:00 - 21:00	7,000	40,000	0.0%	1.0	1
Café/Dessert	Trà Sữa 2N - 158 Tôn Đản	158 Tôn Đản, P. 8, Quận 4, TP. HCM	0	0	07:00 - 21:00	35,000	90,000	0.0%	0	0
Quán ăn, Khu Ẩm Thực	Tài Ký Mì Gia - Hủ Tiếu &amp; Mì - Vĩnh Khánh	129f/123/9/9 Vĩnh Khánh, P. 8, Quận 4, TP. HCM	0	0	06:30 - 18:00	40,000	55,000	0.0%	0	0
Café/Dessert	LALA Coffee &amp; Tea - Lê Quốc Hưng	50B Lê Quốc Hưng, P. 13, Quận 4, TP. HCM	5.0	10+	07:00 - 21:00	30,000	60,000	0.0%	8.0	25
Shop Online	Sybe Cake - Shop Online	538/55 Đoàn Văn Bơ, P. 14, Quận 4, TP. HCM	4.5	100+	10:00 - 22:00	20,000	200,000	0.0%	8.5	22
Quán ăn	Đất Sài Gòn - Nem Nướng &amp; Chả Cá	50 Hoàng Diệu, Quận 4, TP. HCM	4.5	100+	10:00 - 21:00	3,000	180,000	ShopeeFood</span	7.8	1
Quán ăn	ABMA Nem Nướng Làng Chài Nha Trang - Hoàng Diệu (không có menu)	52 Hoàng Diệu, P. 13, Quận 4, TP. HCM	4.5	100+	07:00 - 20:45	10,000	70,000	0.0%	0	0
Ăn vặt/vỉa hè	Há Cảo &amp; Xíu Mại Xóm Chiếu	128 Xóm Chiếu, P. 14, Quận 4, TP. HCM	4.5	100+	09:00 - 22:00	20,000	25,000	ShopeeFood</span	7.4	8
Shop Online	Út Thuận Food - Chân Gà Sả Tắc - Shop Online	772/23/17 Đoàn Văn Bơ, P. 16, Quận 4, TP. HCM	4.5	10+	09:00 - 22:00	15,000	120,000	0.0%	9.2	9
Quán ăn	Bánh Canh Sợi Nhớ	17 Đường Hùng Vương, P. 4, Quận 5, TP. HCM	4.5	100+	07:00 - 14:00 | 16:00 - 20:00	2,000	55,000	0.0%	9.3	2
Ăn vặt/vỉa hè	Quán Big Mom - Nguyễn Văn Cừ	243 Nguyễn Văn Cừ, P. 4, Quận 5, TP. HCM	3.5	9	10:00 - 23:30	0	0	0.0%	<span>_._</span>	0
Café/Dessert, Quán ăn	Coffee Phước Tiến - Trần Phú	3 Trần Phú, P. 4, Quận 5, TP. HCM	5.0	10+	06:00 - 17:00	17,000	30,000	0.0%	<span>_._</span>	0
Café/Dessert	Cây Bàng Cafe - Nguyễn Văn Cừ	241 Nguyễn Văn Cừ, P. 4, Quận 5, TP. HCM	0	0	06:00 - 22:00	10,000	20,000	ShopeeFood</span	0	0
Tiệm bánh, Ăn vặt/vỉa hè	Tư Hải - Bánh Mì Que - Trần Phú	01 Trần Phú, P. 4, Quận 5, TP. HCM	5.0	10+	05:00 - 20:00	0	0	0.0%	<span>_._</span>	0
Tiệm bánh, Ăn vặt/vỉa hè	Tuyet Trang - Bánh Mì Kebab - Trần Phú	1 trần phú Trần Phú, Phường 4, Quận 5, TP. HCM	0	0	05:00 - 20:00	0	0	0.0%	0	0
Shop Online	Rau Má Bà Nấm - Shop Online	3D Trần Phú, P. 4, Quận 5, TP. HCM	0	0	09:00 - 19:00	18,000	35,000	ShopeeFood</span	0	0
Café/Dessert, Quán ăn	Cà Phê Trần Phú - Cà Phê - Trần Phú	4 Trần Phú, P. 4, Quận 5, TP. HCM	0	0	06:00 - 18:00	0	0	0.0%	0	0
Ăn vặt/vỉa hè	Cacao Dừa 136	136/1 Nguyễn Tri Phương, P. 9, Quận 5, TP. HCM	4.5	999+	08:30 - 22:00	10,000	15,000	0.0%	6.3	143
Shop Online	Quán Ăn Cô Nga - Shop Online	53/3E Nguyễn Văn Cừ, P. 1, Quận 5, TP. HCM	4.5	999+	10:30 - 18:00	6,000	35,000	0.0%	6.0	1
Café/Dessert	Cheese Coffee - Hồng Bàng	307 Hồng Bàng, P. 11, Quận 5, TP. HCM	4.5	999+	07:00 - 22:00	20,000	40,000	0.0%	7.4	168
Café/Dessert	Passio Coffee - 213 Nguyễn Văn Cừ	213 Nguyễn Văn Cừ, P. 3, Quận 5, TP. HCM	4.5	999+	06:15 - 21:30	15,000	50,000	0.0%	7.0	58
Shop Online	2 Béo - Bánh Sầu Riêng - Shop Online	67 An Dương Vương, P. 8, Quận 5, TP. HCM	4.5	100+	09:00 - 21:00	30,000	190,000	0.0%	10.0	738
Shop Online	Hào Ký - Sủi Cảo &amp; Mì Vịt Tiềm	34 Trần Hưng Đạo, P. 7, Quận 5, TP. HCM	4.5	999+	07:00 - 21:30	30,000	100,000	0.0%	10.0	6
Quán ăn, Giao cơm văn phòng	Cơm Gà Xối Mỡ 475 - Trần Phú	475 Trần Phú, P. 7, Quận 5, TP. HCM	4.5	100+	08:30 - 19:55	25,000	67,000	0.0%	9.6	2
Café/Dessert	Nan Hai Feng - Trà Trái Cây Hong Kong - Trần Bình Trọng	196D Trần Bình Trọng, P. 4, Quận 5, TP. HCM	4.5	500+	08:00 - 22:00	25,000	25,000	0.0%	8.5	7
Ăn vặt/vỉa hè	Yogurt - Kem Chuối Cô Thuận	686/5 Võ Văn Kiệt, P.1, Quận 5, TP. HCM	4.5	100+	09:00 - 22:30	3,000	135,000	0.0%	9.2	1
Café/Dessert	Trà Sữa Nọng - Trần Hưng Đạo	380 Trần Hưng Đạo, P. 11, Quận 5, TP. HCM	4.5	100+	08:30 - 22:00	5,000	29,000	0.0%	9.7	81
Ăn vặt/vỉa hè	Bang Ký - Cá Viên Cà Ri	233/21/12 Nguyễn Trãi, P. 2, Quận 5, TP. HCM	4.5	10+	10:00 - 18:00	50,000	100,000	0.0%	9.2	3
Ăn vặt/vỉa hè	Cháo Dinh Dưỡng Việt Soup - Trần Bình Trọng	44 Trần Bình Trọng, P. 1, Quận 5, TP. HCM	4.5	999+	06:00 - 18:00	10,000	18,000	0.0%	9.2	40
Quán ăn	Trà Sữa Maycha - Thuận Kiều	34 Thuận Kiều, P. 12, Quận 5, TP. HCM	4.5	999+	09:00 - 22:40	12,000	34,000	0.0%	8.2	15
Shop Online	Bánh 9 Sạch - Bánh Sầu Riêng - Shop Online	73 An Dương Vương, P. 8, Quận 5, TP. HCM	4.5	500+	09:00 - 21:00	30,000	130,000	0.0%	9.0	561
Quán ăn	Sushi Cô Chủ Hoa Mai - 550 Trần Hưng Đạo	550 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM	4.5	999+	10:30 - 22:00	10,000	580,000	0.0%	8.9	40
Tiệm bánh	BreadTalk - Nguyễn Tri Phương	143 - 145 Nguyễn Tri Phương, P. 8, Quận 5, TP. HCM	4.5	999+	07:00 - 20:30	13,000	300,000	0.0%	7.2	34
