Loại cửa hàng	Tên cửa hàng	Địa chỉ cửa hàng	Số sao trên ShopeeFood	Số lượt đánh giá trên ShopeeFood	Thời gian mở cửa	Giá thấp nhất	Giá cao nhất	Phí dịch vụ	Số sao trên Foody	Số lượt đánh giá trên Foody
Café/Dessert	Misun - Trà Sữa, Nước Ép &amp; Ăn Vặt - 39 Đường Số 2	39 Đường Số 2, P. Tăng Nhơn Phú, Thủ Đức, TP. HCM	0.0	3	08:00 - 20:30	0	0	0.0%	<span>_._</span>	0
Shop Online	Quả Táo Đỏ - Shop Trái Cây - Võ Văn Kiệt	Sảnh AK2 Chung Cư Akari Số 77 Võ Văn Kiệt, P. An Lạc, Bình Tân, TP. HCM	0	0	06:30 - 23:00	0	0	0.0%	0	0
Café/Dessert	Royaltea - Huỳnh Tấn Phát	1506/4 Huỳnh Tấn Phát, P. Phú Mỹ, Quận 7, TP. HCM	4.5	500+	09:00 - 20:00	25,000	50,000	0.0%	9.6	4
Quán ăn, Shop Online	Nguyên Ngọc Food - Phở - Đường 904	36 Đường 904, P. Hiệp Phú, Thủ Đức, TP. HCM	4.5	100+	06:00 - 21:30	0	0	0.0%	<span>_._</span>	0
Quán ăn	Cơm Tấm - Phạm Hữu Lầu	70 Phạm Hữu Lầu, P. Phú Mỹ, Quận 7, TP. HCM	4.5	999+	06:00 - 22:00	20,000	53,000	0.0%	4.4	3
Café/Dessert	Trà Sữa Pozaa Tea - Trịnh Quang Nghị	D11/298A Trịnh Quang Nghị, Tổ 11, Ấp 4, X. Phong Phú, Bình Chánh, TP. HCM	4.5	50+	00:00 - 22:30	30,000	60,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Ghiền - Trà Sữa Nướng - Nguyễn Thị Thử	26/1C Nguyễn Thị Thử, X. Xuân Thới Thượng, Hóc Môn, TP. HCM	4.5	10+	10:00 - 21:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Hiếu Bào Ngư Vi Cá - Dân Công Hỏa Tuyến	7E Dân Công Hỏa Tuyến, X. Vĩnh Lộc A, Bình Chánh, TP. HCM	0	0	07:00 - 22:30	30,000	100,000	0.0%	0	0
Quán ăn	Quê Hương - Cơm Tấm - 90 Lã Xuân Oai	90 Lã Xuân Oai, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	100+	06:00 - 20:30	20,000	25,000	0.0%	<span>_._</span>	0
Café/Dessert	Rony Tea And Coffee - Trà Sữa &amp; Trà Trái Cây - Tân Hoà 2 (không có menu)	21 Tân Hoà 2, P. Hiệp Phú, Thủ Đức, TP. HCM	0.0	1	09:00 - 21:30	25,000	40,000	0.0%	0	0
Quán ăn	Quán Kim - Cơm Tấm (không có menu)	43 Lã Xuân Oai, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	100+	08:00 - 20:00	18,000	45,000	0.0%	0	0
Quán ăn	Cô Còi Food - Gà Ri Ủ Muối Tây Nguyên	54/5A9 Võ Thị Hồi, X. Xuân Thới Sơn, Hóc Môn, TP. HCM	0	0	00:00 - 23:59	100,000	300,000	0.0%	0	0
Ăn vặt/vỉa hè	Bánh Crepe Sầu Riêng - Bánh Ăn Liền - Trần Đại Nghĩa	B12/4 Trần Đại Nghĩa, X. Tân Kiên, Bình Chánh, TP. HCM	4.5	50+	07:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Cô Hà - Bún Thịt Nướng - Huỳnh Tấn Phát	23/11 (Chợ Phú Xuân, Đầu Hẻm 1622) Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, TP. HCM	4.5	10+	06:00 - 13:45	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Bún Đậu Bumstop	7 Đường Số 385, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	500+	09:00 - 22:00	32,000	215,000	0.0%	<span>_._</span>	0
Quán ăn	Cơm Gà Xối Mỡ Ngon Số 1 (không có menu)	B3/6 Đường 385, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	999+	09:00 - 20:45	30,000	45,000	0.0%	0	0
Quán ăn	Bebebop - Quán Ăn Hàn Quốc	50 Đường 429, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	999+	09:00 - 21:40	30,000	45,000	0.0%	10.0	3
Café/Dessert	La Perla - Foam Tea HongKong - Đường Số 385	B2/1 Đường Số 385, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	999+	08:00 - 22:15	33,000	53,000	0.0%	7.6	24
Quán ăn	Korea Food - Gà Rán &amp; Gà Nướng Ngũ Vị	28 Đường Số 441, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	100+	09:00 - 22:30	5,000	255,000	0.0%	9.6	1
Quán ăn	3 Râu - Gà Rán, Pizza &amp; Trà Sữa - Lý Thường Kiệt	14/4 Lý Thường Kiệt, TT. Hóc Môn, Hóc Môn, TP. HCM	4.5	100+	06:30 - 22:00	25,000	69,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Đậu &amp; Bánh Tráng Cuốn Cô Dung - Lã Xuân Oai	225A Lã Xuân Oai, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	10+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Trà Quán Bubu	33/11 Lý Thường Kiệt, TT. Hóc Môn, Hóc Môn, TP. HCM	4.5	50+	10:00 - 22:30	10,000	37,000	0.0%	9.4	9
Quán ăn	Năm Xì-Tin - Cơm Tấm, Bún Thịt Nướng &amp; Cháo Lòng - Lã Xuân Oai	255 Lã Xuân Oai, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	0	0	09:00 - 21:00	15,000	40,000	0.0%	0	0
Café/Dessert	Milk Tea 99 - Trà Sữa Nhà Làm, Sinh Tố &amp; Nước Ép - Đường Số 11 (không có menu)	186 Đường Số 11, P. Linh Xuân, Thủ Đức, TP. HCM	0.0	4	07:00 - 22:00	15,000	30,000	0.0%	0	0
Quán ăn	Cô Mười - Nem Nướng Nha Trang - Lê Văn Việt	497 Lê Văn Việt, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	500+	07:00 - 22:00	20,000	35,000	0.0%	1.0	1
Tiệm bánh	Bánh Ướt - Bánh Xèo - Cơm Trưa Dì Nữ	C5/40B Ấp 3 Đường Hưng Nhơn, X. Tân Kiên (Chợ Bờ Ngựa Chạy Vào 200m), Bình Chánh, TP. HCM	4.5	50+	00:00 - 23:59	60,000	100,000	0.0%	7.8	1
Café/Dessert	Trà Sữa Wait Tea Vietnam - Lê Văn Việt	503 Lê Văn Việt, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	999+	08:30 - 23:00	30,000	70,000	0.0%	9.3	135
Quán ăn	Hủ Tiếu Nam Vang Ku Hiếu - Hủ Tiếu Sườn &amp; Hủ Tiếu Xí Quách	72 Đường E, P. 7, Quận 8, TP. HCM	0.0	1	10:00 - 20:00	50,000	80,000	0.0%	<span>_._</span>	0
Quán ăn	Xứ Nẫu 77	77 Làng Tăng Phú, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	100+	09:00 - 21:30	6,000	300,000	0.0%	<span>_._</span>	0
Quán ăn	Cơm Tấm Hoàng Kha - Lê Văn Việt	466 Lê Văn Việt, KP. 4, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.0	5	00:00 - 23:59	10,000	45,000	0.0%	<span>_._</span>	0
Quán ăn	Hamburger Bò Miếng Hapi - Lê Văn Việt	480 Lê Văn Việt, P. Tăng Nhơn Phú A, Thủ Đức, TP. HCM	4.5	50+	00:00 - 23:59	10,000	45,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Ăn Vặt Mẹ Thỏ - Bánh Tráng &amp; Cá Viên - 24 Đường Số 8	24 Đường Số 8, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	10+	10:00 - 21:30	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Ăn Vặt, Cá Viên &amp; Bánh Tráng Trộn (không có menu)	8 Đường Số 8, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	500+	09:00 - 23:59	1,500	200,000	0.0%	0	0
Ăn vặt/vỉa hè	Bánh Tráng Nướng Đà Lạt - Đường Số 8	24 Đường Số 8, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	100+	10:00 - 22:00	6,000	125,000	0.0%	<span>_._</span>	0
Café/Dessert, Quán ăn	Hoàng Yến Ăn Văt - Đường Số 8	8B Đường Số 8, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	10+	10:00 - 23:59	10,000	60,000	0.0%	<span>_._</span>	0
Café/Dessert	Rau Má Green - Nguyễn Văn Tăng	161 Nguyễn Văn Tăng, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	10+	09:00 - 21:00	12,000	30,000	0.0%	<span>_._</span>	0
Quán ăn	Cơm Tấm Minh Mập - Nguyễn Văn Tăng	165 Nguyễn Văn Tăng, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	999+	06:00 - 20:00	20,000	30,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Sơn Dừa - Bánh Cuốn Nóng &amp; Bún Thịt Nướng - Nguyễn Văn Thạnh	6 Nguyễn Văn Thạnh, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	100+	06:00 - 12:00	0	0	0.0%	<span>_._</span>	0
Ăn chay	An Chay Quán - Nguyễn Xiển	581 Nguyễn Xiển, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	50+	08:00 - 14:00 | 17:00 - 21:00	30,000	70,000	0.0%	10.0	1
Quán ăn	Con Gà Mái - Cơm Gà Phú Yên - Vinhomes Quận 9	Toà nhà S3.01 - S01.06 Vinhomes Grand Park, Nguyễn Xiển, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	100+	07:30 - 21:30	15,000	280,000	0.0%	<span>_._</span>	0
Café/Dessert	Royaltea - Nguyễn Xiển	Shop S50101S03, Vinhomes Grand Park, Nguyễn Xiển, Thủ Đức, TP. HCM	4.5	999+	07:02 - 22:55	25,000	55,000	0.0%	6.5	72
Quán ăn	O Hiền - Bánh Canh Cá Lóc &amp; Mì Quảng Gà Ta - Vinhomes Grand Park 	Vinhomes Grand Park - Origami S7.01, P. Long Bình, Thủ Đức, TP. HCM	5.0	10+	07:00 - 21:30	0	0	0.0%	<span>_._</span>	0
Café/Dessert	NiHi Drink &amp; Food - Nguyễn Văn Đậu	47/45 Nguyễn Văn Đậu, P. 6, Bình Thạnh, TP. HCM	0.0	3	09:00 - 21:30	25,000	40,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	A Phi - Sữa Chua Phô Mai &amp; Bánh Flan	49/30/11 Nguyễn Văn Đậu, P. 6, Bình Thạnh, TP. HCM	4.5	100+	00:00 - 23:59	8,000	40,000	0.0%	<span>_._</span>	0
Café/Dessert	KATEE DESSERT - Tiramisu &amp; Bánh Kem - Nguyễn Thượng Hiền	61/26 Nguyễn Thượng Hiền, P. 5, Bình Thạnh, TP. HCM	4.5	100+	00:00 - 23:59	0	0	0.0%	10.0	1
Quán ăn	Hina Food - Gà Sốt Sệt	27C Bắc Hải, P. 15, Quận 10, TP. HCM	4.5	100+	10:00 - 22:00	180,000	200,000	0.0%	8.0	4
Shop Online	Cua Tập Tạ - Cua Rang Trứng Muối - Shop Online	194/50/30C Bạch Đằng, P. 24, Bình Thạnh, TP. HCM	4.5	100+	10:00 - 23:59	100,000	160,000	0.0%	9.0	6
Shop Online	Bún Bò Đất Thánh - Shop Online	221/16 Đất Thánh, P. 6, Tân Bình, TP. HCM	4.5	100+	06:00 - 23:00	15,000	50,000	0.0%	5.4	1
Quán ăn	Bếp An Lành - Salad Eat Clean &amp; Cơm Tấm - Phan Văn Trị	Lô 2 1109 Phan Văn Trị, P. 10, Gò Vấp, TP. HCM	4.5	100+	09:00 - 14:00 | 18:00 - 20:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Ăn Vặt Bé Cam 416 - Nem Chua Rán &amp; Cá Viên Chiên - Nguyễn Đình Chiểu	416/32 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM	4.5	100+	10:30 - 23:59	10,000	100,000	0.0%	<span>_._</span>	0
Café/Dessert	Nước Ép Nguyên Chất &amp; Trái Cây Tươi FUJI 9k - Nguyễn Trãi	39/20 Nguyễn Trãi, P. Bến Nghé, Quận 1, TP. HCM	5.0	5	09:00 - 20:00	20,000	60,000	0.0%	9.5	5
Café/Dessert	Travico - Sinh Tố Dừa Sáp &amp; Coffee - Lê Lai	202 Lê Lai, P. Bến Thành, Quận 1, TP. HCM	4.5	999+	07:30 - 23:59	25,000	50,000	0.0%	6.9	15
Quán ăn	Bếp Bà Vy - Ăn Vặt, Bún Trộn &amp; Trà Sữa - Thống Nhất	242/27 Thống Nhất, P. 10, Gò Vấp, TP. HCM	4.5	10+	00:00 - 03:00 | 10:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	A.L FOOD - GÀ Ủ Muối Hoa Tiêu	8 Kha Vạn Cân, P. Hiệp Bình Chánh, Thủ Đức, TP. HCM	4.5	10+	09:30 - 23:00	100,000	200,000	0.0%	10.0	1
Café/Dessert	Trà Sữa Hippo Tea - Âu Cơ	217 Âu Cơ, P. 5, Quận 11, TP. HCM	4.5	50+	09:30 - 22:30	20,000	40,000	0.0%	<span>_._</span>	0
Quán ăn	Vịt Quay Phú Quý 6	80 Âu Cơ, P. 9, Tân Bình, TP. HCM	4.5	10+	07:00 - 22:00	35,000	340,000	0.0%	10.0	1
Ăn vặt/vỉa hè, Shop Online	Ăn Vặt Minh Khang - Cá Viên Chiên - Phạm Văn Bạch	306/7 Phạm Văn Bạch, P. 15, Tân Bình, TP. HCM	4.5	50+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	Ăn Vặt Mẹ Thóc - Gà Ủ Muối &amp; Ăn Vặt	32/53/58 Huỳnh Văn Chính, P. Phú Trung, Tân Phú, TP. HCM	0.0	3	00:00 - 23:59	90,000	250,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Ăn Vặt Nhà Ngoại 153 - Nguyễn Tiểu La	153/25/10 Nguyễn Tiểu La, P. 5, Quận 10, TP. HCM	4.5	100+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	Minh Tâm - Heo Quay &amp; Vịt Quay - Bình Quới	164 Bình Quới, P. 27, Bình Thạnh, TP. HCM	4.0	50+	09:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	Cơm Gà Dìa Lía - Tóp Mỡ Sốt Mắm Tỏi	93/78 Đường 100 Bình Thới, P. 14, Quận 11, TP. HCM	5.0	10+	10:00 - 21:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Myeongdong - Quán Mì Hàn Quốc	35 Trần Hưng Đạo, P. 6, Quận 5, TP. HCM	4.5	500+	10:00 - 22:00	5,000	99,000	0.0%	9.6	60
Shop Online	ATC Kitchen - Kimbap &amp; Mì Trộn	930B Trường Chinh, P. 15, Tân Bình, TP. HCM	4.5	999+	10:00 - 21:00	20,000	50,000	0.0%	7.6	5
Quán ăn	Cháo Lòng 385 - Minh Phụng	385B1 Minh Phụng, P. 10, Quận 11, TP. HCM	4.5	100+	10:30 - 21:00	20,000	40,000	0.0%	<span>_._</span>	0
Quán ăn	Cà Ri Gà Ta Nam Bộ &amp; Lẩu Gà Lá Giang - Thoại Ngọc Hầu	314 Thoại Ngọc Hầu, P. Phú Thạnh, Tân Phú, TP. HCM	4.5	100+	10:00 - 23:30	37,000	42,000	0.0%	5.9	4
Quán ăn, Shop Online	Lẩu Gà Lá Giang &amp; Cà Ri Gà Ta Nam Bộ - Thoại Ngọc Hầu	314 Thoại Ngọc Hầu, P. Phú Thạnh, Tân Phú, TP. HCM	3.5	4	10:00 - 23:30	0	0	0.0%	<span>_._</span>	0
Shop Online	Trái Cây Sạch &amp; Ăn Vặt Omichi - Cao Lỗ	35/11/4/9 Cao Lỗ, P. 4, Quận 8, TP. HCM	0.0	3	10:00 - 23:00	30,000	120,000	0.0%	<span>_._</span>	0
Shop Online	Thiên Kim Tea - Trà Sữa &amp; Trà Trái Cây - Đường 34	39 Đường 34, P. Linh Đông, Thủ Đức, TP. HCM	4.5	100+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	Cơm Tấm Lộc Phát - Lê Văn Khương	11 Lê Văn Khương, P. Tân Thới Hiệp, Quận 12, TP. HCM	4.5	6	00:00 - 23:59	30,000	50,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Thế Giới Ăn Vặt - Gò Ô Môi (không có menu)	92D1 Khu Dân Cư Savimex, Gò Ô Môi, P. Phú Thuận, Quận 7, TP. HCM	4.5	100+	08:00 - 21:00	8,000	200,000	0.0%	0	0
Quán ăn	Bảnh Bún Bò - Bún Bò Huế - Nguyễn Xiển	S702A Vinhomes Grand Park, Nguyễn Xiển, P. Long Thạnh Mỹ, Thủ Đức, TP. HCM	4.5	10+	07:00 - 23:00	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Bánh Đúc Nóng Bà Xuân - Nguyễn Kiệm (không có menu)	617/8 Nguyễn Kiệm, P. 9, Phú Nhuận, TP. HCM	4.5	999+	07:30 - 18:00	20,000	260,000	0.0%	0	0
Ăn vặt/vỉa hè	Tui Bán Chè	13 Thích Quản Đức, P. 4, Phú Nhuận, TP. HCM	4.5	999+	10:00 - 22:00	10,000	25,000	0.0%	<span>_._</span>	0
Shop Online	Soup Cua Cá Viên Chiên 170A - Thích Quảng Đức	170A Thích Quảng Đức, P. 4, Phú Nhuận, TP. HCM	4.5	100+	08:00 - 21:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Tiệm Trà Toro - Trà Sữa Khổng Lồ - Trần Kế Xương	130A Trần Kế Xương, P. 7, Phú Nhuận, TP. HCM	5.0	50+	10:30 - 21:30	20,000	50,000	0.0%	<span>_._</span>	0
Café/Dessert	Thủy Trà Milk Tea	80 Trương Quốc Dung , Phú Nhuận, TP. HCM	4.5	999+	11:00 - 20:30	10,000	25,000	0.0%	7.5	18
Quán ăn	Quán Ông Ba Bị - Cơm, Phở, Gà Chiên - Huỳnh Mẫn Đạt	32 Huỳnh Mẫn Đạt, P. 19, Bình Thạnh, TP. HCM	4.5	5	07:00 - 22:00	45,000	70,000	0.0%	9.4	1
Quán ăn	Little Sip - Nước Ép &amp; Thịt Xiên Nướng Hà Nội - Trần Khắc Chân	110/7 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM	4.5	50+	11:00 - 21:00	39,000	59,000	0.0%	<span>_._</span>	0
Quán ăn	Mì Xào Giòn - 111 Vạn Kiếp	111 Vạn Kiếp, Bình Thạnh, TP. HCM	4.5	999+	11:20 - 22:30	2,000	35,000	0.0%	4.7	24
Quán ăn	Kimbap Hoàng Tử - Món Hàn Quốc - Lê Văn Sỹ	337/2 Lê Văn Sỹ, P.1, Tân Bình, TP. HCM	4.5	999+	09:30 - 21:30	30,000	66,000	0.0%	7.2	327
Ăn vặt/vỉa hè	Gà Nướng A Duy - Gà Nướng Sốt Cay - Nguyễn Thái Sơn	192 Nguyễn Thái Sơn, P. 4, Gò Vấp, TP. HCM	4.5	10+	11:00 - 23:00	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Chị Linh - Phá Lấu Bò	162 Bùi Thị Xuân, Tân Bình, TP. HCM	4.5	100+	11:00 - 19:00	20,000	30,000	0.0%	5.6	3
Ăn vặt/vỉa hè	O Liên - Bánh Bèo	1 Nguyễn Thanh Tuyền, Tân Bình, TP. HCM	4.5	999+	11:00 - 20:16	15,000	30,000	0.0%	1.4	114
Ăn vặt/vỉa hè	Chị Hằng - Bột Chiên &amp; Nui Chiên	4 Nguyễn Thanh Tuyền, P. 2, Tân Bình, TP. HCM	4.5	100+	10:00 - 19:30	20,000	40,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Chế Bé - Chè &amp; Bánh Bèo	2 Nguyễn Thanh Tuyền, P. 2, Tân Bình, TP. HCM	4.5	999+	11:15 - 20:30	20,000	25,000	0.0%	7.7	6
Quán ăn	Krua Thái - Gỏi Thái - Huỳnh Đình Hai	42 Huỳnh Đình Hai, Bình Thạnh, TP. HCM	4.5	999+	11:00 - 21:00	20,000	40,000	0.0%	7.9	86
Café/Dessert	Ding Tea - Nguyễn Thái Bình	 29 Nguyễn Thái Bình, P.4, Tân Bình, TP. HCM	4.5	999+	10:45 - 19:20	25,000	50,000	0.0%	7.5	392
Café/Dessert	Tiệm Trà TiMi - Trần Văn Đang	21A Trần Văn Đang, P. 9, Quận 3, TP. HCM	4.5	100+	11:20 - 20:30	14,000	27,000	0.0%	9.6	1
Quán ăn	Bún Đậu Mắm Tôm 277 - Vũ Tùng	122A Vũ Tùng, P. 2, Bình Thạnh, TP. HCM	4.5	100+	00:00 - 23:59	18,000	38,000	0.0%	9.4	34
Café/Dessert	Muanuocep - Nước Ép &amp; Tuyết Yến Healthy - Đinh Tiên Hoàng	95 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM	4.5	100+	11:00 - 20:30	10,000	60,000	0.0%	<span>_._</span>	0
Quán ăn	Ất Sửu - Bún Đậu Mắm Tôm (không có menu)	95 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM	4.5	500+	11:00 - 20:30	25,000	55,000	0.0%	0	0
Shop Online	D&amp;N Food - Cơm Văn Phòng &amp; Đồ Ăn Đêm	601/23 Lô A Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM	4.5	999+	00:01 - 03:00 | 11:00 - 14:00 | 17:00 - 23:59	15,000	69,000	0.0%	3.8	16
Café/Dessert	Royaltea - Trà Sữa Hồng Kông - Phan Văn Trị	354/1/7A Phan Văn Trị, P. 11, Bình Thạnh, TP. HCM	4.5	500+	11:00 - 22:30	30,000	50,000	0.0%	6.0	1
Café/Dessert	Trà Sữa Tealive - Cách Mạng Tháng 8	770 Cách Mạng Tháng 8, P. 5, Tân Bình, TP. HCM	4.5	10+	11:00 - 19:30	35,000	55,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Dâu Màu Hồng - Trà Dâu - Cách Mạng Tháng 8	806 Cách Mạng Tháng 8, P. 5, Tân Bình, TP. HCM	0	0	11:00 - 23:00	20,000	25,000	0.0%	0	0
Quán ăn	Múp - Chè Dừa Nước - Điện Biên Phủ	71/6/15 Điện Biên Phủ, P. 15, Bình Thạnh, TP. HCM	4.5	10+	09:00 - 21:00	20,000	30,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Ăn Vặt Kitty - Bánh Tráng, Trà Trái Cây &amp; Sinh Tố - Lý Chính Thắng	224 Lý Chính Thắng, P. 9, Quận 3, TP. HCM	4.5	100+	11:00 - 22:00	20,000	30,000	0.0%	<span>_._</span>	0
Café/Dessert, Quán ăn	Beo's Milk Tea - Trà Sữa &amp; Trà Trái Cây - Tô Hiến Thành	163/21/2 Tô Hiến Thành, P. 13, Quận 10, TP. HCM	4.5	10+	11:00 - 22:00	30,000	60,000	0.0%	<span>_._</span>	0
Nhà hàng	Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Cộng Hòa	111 Cộng Hòa, Tân Bình, TP. HCM	4.5	100+	11:00 - 20:30	80,000	695,000	0.0%	7.5	121
Ăn vặt/vỉa hè, Ăn chay	D's Sweeties - Sữa Bắp - Bạch Đằng	227 Bạch Đằng, P. 15, Bình Thạnh, TP. HCM	5.0	5	11:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Bắp Mỹ Nướng - Bánh Tráng Nướng Mỹ Hạnh - Phan Văn Hân	91 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM	3.5	8	11:30 - 20:00	5,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Trâm Anh - Gỏi Vịt &amp; Bún Măng	343 Nguyễn Thái Sơn, P. 05, Gò Vấp, TP. HCM	4.5	500+	00:00 - 00:59 | 11:30 - 23:59	12,000	550,000	0.0%	<span>_._</span>	0
Café/Dessert	Ding Tea - Điện Biên Phủ (không có menu)	314/1A Điện Biên Phủ, P. 11, Quận 10, TP. HCM	4.5	500+	09:30 - 21:00	28,000	56,000	0.0%	0	0
Ăn vặt/vỉa hè, Shop Online	Ô Khang - Tré Trộn - Nguyễn Cửu Vân	81 Nguyễn Cửu Vân, P. 17, Bình Thạnh, TP. HCM	4.5	100+	11:00 - 22:30	5,000	40,000	0.0%	<span>_._</span>	0
Tiệm bánh	Dì Chín - Bánh Mì &amp; Xôi Mặn - Nguyễn Thái Sơn	335/6 Nguyễn Thái Sơn, P. 5, Gò Vấp, TP. HCM	4.5	100+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Nước Mía Trân Châu Bơ Béo - Giải Khát &amp; Ăn Vặt - Chu Văn An (không có menu)	133 Chu Văn An, P. 26, Bình Thạnh, TP. HCM	0.0	4	11:00 - 22:30	0	0	0.0%	0	0
Ăn chay	Quán Chay Chú Trọng Cô Loan - Món Chay Vegan Food - Võ Văn Tần	47Bis Võ Văn Tần, P. Võ Thị Sáu, Quận 3, TP. HCM	0	0	11:00 - 14:00	0	0	0.0%	0	0
Café/Dessert	Trà Sữa &amp; Ăn Vặt Niu Tee - Đường 3/2 (không có menu)	458/31 Đường 3/2, P. 12, Quận 10, TP. HCM	5.0	10+	09:00 - 21:00	20,000	50,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Cô Hiền - Cháo Gà Bắc Bộ	35/5 Đinh Bộ Lĩnh, P. 24, Bình Thạnh, TP. HCM	4.5	999+	11:00 - 20:30	18,000	18,000	0.0%	7.5	20
Café/Dessert	The Cheese Factory - Trà Sữa &amp; Đá Bào - CityLand	Khu Dân Cư CityLand 35 Đường Số 4, P. 10, Gò Vấp, TP. HCM	4.5	50+	11:00 - 22:10	19,000	39,000	0.0%	<span>_._</span>	0
Shop Online	Yumi Fruit - Trái Cây Sạch &amp; Đồ Ăn Vặt - Shop Online - Xô Viết Nghệ Tĩnh	402/25A Xô Viết Nghệ Tĩnh, P. 25, Bình Thạnh, TP. HCM	4.5	500+	08:00 - 12:15	20,000	100,000	0.0%	5.4	15
Quán ăn	Gà Ủ Muối Hoa Tiêu Lộc Phát - Sư Vạn Hạnh	207/9 Sư Vạn Hạnh, P. 9, Quận 10, TP. HCM	0	0	00:00 - 01:00 | 11:00 - 15:00 | 17:00 - 23:59	5,000	21,000	0.0%	0	0
Ăn vặt/vỉa hè	Nao Ăn Uống Ngay Nào - Nguyễn Gia Trí	29/12 Nguyễn Gia Trí, P. 25, Bình Thạnh, TP. HCM	4.5	500+	11:30 - 21:15	16,000	368,000	0.0%	6.7	9
Quán ăn	NHÀ HÀNG KAMURA - CÁ NGỪ NHẬT BẢN	8A/A14 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM	4.5	10+	11:00 - 23:00	99,000	300,000	0.0%	9.8	1
Quán ăn	KANDA TAMAGOKEN - Cơm Trứng Omlet Nhật Bản - Thái Văn Lung	8A/A14 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM	4.5	50+	11:00 - 23:00	19,000	199,000	0.0%	5.1	2
Quán ăn	TONTAN - Cơm Thịt Heo Nướng Nhật Bản - Trương Định (không có menu)	56 Trương Định, P. Bến Thành, Quận 1, TP. HCM	4.5	10+	11:00 - 22:00	19,000	199,000	0.0%	<span>_._</span>	0
